step,reward
198100,500.0
198600,500.0
199037,437.0
199397,360.0
199756,359.0
200106,350.0
200380,274.0
200631,251.0
200879,248.0
201165,286.0
201665,500.0
202143,478.0
202378,235.0
202765,387.0
202791,26.0
202873,82.0
202985,112.0
203138,153.0
203178,40.0
203213,35.0
203246,33.0
203361,115.0
203542,181.0
203654,112.0
203761,107.0
204261,500.0
204761,500.0
205189,428.0
205210,21.0
205221,11.0
205243,22.0
205256,13.0
205303,47.0
205361,58.0
205448,87.0
205681,233.0
206181,500.0
206681,500.0
207181,500.0
207681,500.0
208181,500.0
208681,500.0
209181,500.0
209681,500.0
210181,500.0
210681,500.0
211129,448.0
211629,500.0
211935,306.0
212435,500.0
212919,484.0
213176,257.0
213482,306.0
213691,209.0
214138,447.0
214565,427.0
214954,389.0
215362,408.0
215572,210.0
215960,388.0
216460,500.0
216960,500.0
217179,219.0
217679,500.0
218157,478.0
218555,398.0
218910,355.0
219011,101.0
219084,73.0
219167,83.0
219254,87.0
219754,500.0
220036,282.0
220536,500.0
221036,500.0
221473,437.0
221667,194.0
222167,500.0
222333,166.0
222817,484.0
223098,281.0
223497,399.0
223685,188.0
223858,173.0
224115,257.0
224360,245.0
224746,386.0
224803,57.0
224890,87.0
225114,224.0
225614,500.0
225897,283.0
226051,154.0
226551,500.0
226719,168.0
226914,195.0
227223,309.0
227648,425.0
227912,264.0
228365,453.0
228391,26.0
228407,16.0
228478,71.0
228612,134.0
229112,500.0
229612,500.0
230112,500.0
230551,439.0
230826,275.0
231028,202.0
231528,500.0
232028,500.0
232515,487.0
232660,145.0
233160,500.0
233660,500.0
234160,500.0
234660,500.0
235027,367.0
235527,500.0
235702,175.0
235732,30.0
235764,32.0
235892,128.0
236051,159.0
236176,125.0
236676,500.0
237107,431.0
237394,287.0
237540,146.0
237846,306.0
238346,500.0
238563,217.0
238956,393.0
239456,500.0
239594,138.0
239934,340.0
240114,180.0
240251,137.0
240751,500.0
241150,399.0
241595,445.0
242030,435.0
242266,236.0
242552,286.0
243052,500.0
243443,391.0
243626,183.0
243876,250.0
244038,162.0
244203,165.0
244373,170.0
244499,126.0
244632,133.0
244774,142.0
244897,123.0
245064,167.0
245196,132.0
245310,114.0
245446,136.0
245456,10.0
245466,10.0
245476,10.0
245485,9.0
245495,10.0
245505,10.0
245516,11.0
245526,10.0
245536,10.0
245546,10.0
245557,11.0
245566,9.0
245575,9.0
245585,10.0
245595,10.0
245604,9.0
245612,8.0
245622,10.0
245631,9.0
245641,10.0
245651,10.0
245661,10.0
245671,10.0
245681,10.0
245690,9.0
245701,11.0
245709,8.0
245719,10.0
245728,9.0
245739,11.0
245748,9.0
245760,12.0
245769,9.0
245778,9.0
245787,9.0
245796,9.0
245806,10.0
245814,8.0
245824,10.0
245834,10.0
245844,10.0
245854,10.0
245865,11.0
245875,10.0
245885,10.0
245895,10.0
245904,9.0
245913,9.0
245922,9.0
245932,10.0
245941,9.0
245951,10.0
245962,11.0
245973,11.0
245986,13.0
246079,93.0
246094,15.0
246104,10.0
246113,9.0
246123,10.0
246131,8.0
246140,9.0
246152,12.0
246162,10.0
246171,9.0
246180,9.0
246189,9.0
246198,9.0
246207,9.0
246217,10.0
246227,10.0
246239,12.0
246249,10.0
246259,10.0
246269,10.0
246281,12.0
246291,10.0
246300,9.0
246310,10.0
246319,9.0
246330,11.0
246340,10.0
246349,9.0
