step,reward
161213,252.0
161483,270.0
161773,290.0
162106,333.0
162328,222.0
162741,413.0
162987,246.0
163211,224.0
163509,298.0
163992,483.0
164311,319.0
164591,280.0
164917,326.0
165231,314.0
165483,252.0
165756,273.0
165966,210.0
166143,177.0
166352,209.0
166689,337.0
166881,192.0
167257,376.0
167529,272.0
167934,405.0
168325,391.0
168593,268.0
168865,272.0
169159,294.0
169479,320.0
169818,339.0
170175,357.0
170554,379.0
171034,480.0
171292,258.0
171532,240.0
171979,447.0
172338,359.0
172542,204.0
172735,193.0
172934,199.0
173132,198.0
173541,409.0
173982,441.0
174479,497.0
174689,210.0
174886,197.0
175250,364.0
175401,151.0
175610,209.0
175800,190.0
175984,184.0
176194,210.0
176694,500.0
177194,500.0
177562,368.0
178014,452.0
178302,288.0
178574,272.0
178884,310.0
179230,346.0
179464,234.0
179800,336.0
180031,231.0
180423,392.0
180681,258.0
181173,492.0
181530,357.0
181936,406.0
182260,324.0
182523,263.0
182754,231.0
183000,246.0
183281,281.0
183580,299.0
183871,291.0
184212,341.0
184632,420.0
184872,240.0
185145,273.0
185273,128.0
185411,138.0
185550,139.0
185701,151.0
185841,140.0
185993,152.0
186174,181.0
186320,146.0
186459,139.0
186600,141.0
186734,134.0
186883,149.0
187012,129.0
187024,12.0
187037,13.0
187047,10.0
187059,12.0
187193,134.0
187348,155.0
187485,137.0
187632,147.0
187789,157.0
187930,141.0
188080,150.0
188235,155.0
188403,168.0
188553,150.0
188699,146.0
188853,154.0
189035,182.0
189208,173.0
189416,208.0
189672,256.0
190013,341.0
190316,303.0
190810,494.0
191310,500.0
191810,500.0
192292,482.0
192633,341.0
192972,339.0
193222,250.0
193489,267.0
193783,294.0
194069,286.0
194280,211.0
194582,302.0
194809,227.0
195099,290.0
195393,294.0
195626,233.0
195848,222.0
196113,265.0
196460,347.0
196764,304.0
197120,356.0
197401,281.0
197735,334.0
198079,344.0
198414,335.0
198767,353.0
199172,405.0
199463,291.0
199780,317.0
200123,343.0
200376,253.0
200739,363.0
201071,332.0
201460,389.0
201702,242.0
202097,395.0
202420,323.0
202772,352.0
203171,399.0
203563,392.0
204063,500.0
204563,500.0
204580,17.0
205080,500.0
205227,147.0
205238,11.0
205358,120.0
205858,500.0
206358,500.0
206858,500.0
207358,500.0
207803,445.0
208303,500.0
208703,400.0
209203,500.0
209703,500.0
210203,500.0
210476,273.0
210976,500.0
211476,500.0
211870,394.0
212152,282.0
212277,125.0
212289,12.0
212432,143.0
212567,135.0
212691,124.0
212707,16.0
212842,135.0
212860,18.0
212874,14.0
212888,14.0
212904,16.0
212918,14.0
213043,125.0
213055,12.0
213178,123.0
213189,11.0
213202,13.0
213213,11.0
213229,16.0
213356,127.0
213489,133.0
213628,139.0
213655,27.0
213665,10.0
213676,11.0
213694,18.0
213840,146.0
213853,13.0
213991,138.0
214005,14.0
214016,11.0
214029,13.0
214042,13.0
214204,162.0
214352,148.0
214507,155.0
214647,140.0
214661,14.0
214813,152.0
214959,146.0
215141,182.0
215292,151.0
215512,220.0
215728,216.0
215881,153.0
216143,262.0
216460,317.0
216794,334.0
217294,500.0
217588,294.0
217831,243.0
218132,301.0
218556,424.0
218769,213.0
219112,343.0
219564,452.0
219903,339.0
220304,401.0
220589,285.0
220989,400.0
221489,500.0
221716,227.0
222031,315.0
222344,313.0
222781,437.0
223091,310.0
223280,189.0
223477,197.0
223683,206.0
223890,207.0
224055,165.0
224209,154.0
224415,206.0
224617,202.0
224854,237.0
225074,220.0
225411,337.0
225911,500.0
226160,249.0
226374,214.0
226576,202.0
226773,197.0
226993,220.0
227199,206.0
227370,171.0
227529,159.0
227673,144.0
227843,170.0
227993,150.0
228166,173.0
228381,215.0
228598,217.0
228861,263.0
229083,222.0
229583,500.0
230083,500.0
230286,203.0
230516,230.0
230814,298.0
231125,311.0
231470,345.0
231832,362.0
232216,384.0
232557,341.0
232911,354.0
