step,reward
370947,113.0
371447,500.0
371947,500.0
372283,336.0
372783,500.0
373283,500.0
373402,119.0
373660,258.0
373729,69.0
374052,323.0
374323,271.0
374352,29.0
374852,500.0
375352,500.0
375525,173.0
376025,500.0
376228,203.0
376728,500.0
376746,18.0
376917,171.0
377417,500.0
377917,500.0
378417,500.0
378917,500.0
379417,500.0
379917,500.0
380417,500.0
380917,500.0
381417,500.0
381874,457.0
382374,500.0
382874,500.0
383374,500.0
383651,277.0
383968,317.0
384468,500.0
384968,500.0
385361,393.0
385620,259.0
385907,287.0
386397,490.0
386897,500.0
387214,317.0
387558,344.0
387916,358.0
388282,366.0
388697,415.0
389003,306.0
389301,298.0
389592,291.0
389809,217.0
390112,303.0
390126,14.0
390337,211.0
390503,166.0
390626,123.0
390843,217.0
390969,126.0
391147,178.0
391407,260.0
391550,143.0
391689,139.0
391807,118.0
392063,256.0
392234,171.0
392404,170.0
392904,500.0
393091,187.0
393279,188.0
393425,146.0
393582,157.0
393725,143.0
393842,117.0
394002,160.0
394130,128.0
394291,161.0
394446,155.0
394603,157.0
394769,166.0
394922,153.0
395098,176.0
395246,148.0
395405,159.0
395567,162.0
395657,90.0
395784,127.0
395947,163.0
396079,132.0
396116,37.0
396616,500.0
396930,314.0
397263,333.0
397640,377.0
397918,278.0
398116,198.0
398300,184.0
398488,188.0
398673,185.0
398837,164.0
398976,139.0
399131,155.0
399372,241.0
399606,234.0
399818,212.0
399991,173.0
400164,173.0
400354,190.0
400586,232.0
400759,173.0
400981,222.0
401147,166.0
401313,166.0
401499,186.0
401683,184.0
401861,178.0
402040,179.0
402234,194.0
402445,211.0
402624,179.0
402829,205.0
403056,227.0
403235,179.0
403504,269.0
403761,257.0
403775,14.0
404023,248.0
404205,182.0
404419,214.0
404615,196.0
404712,97.0
404947,235.0
405282,335.0
405583,301.0
405860,277.0
406210,350.0
406594,384.0
407094,500.0
407483,389.0
407983,500.0
408483,500.0
408601,118.0
408697,96.0
409197,500.0
409312,115.0
409744,432.0
410244,500.0
410421,177.0
410921,500.0
411421,500.0
411759,338.0
412259,500.0
412731,472.0
413193,462.0
413532,339.0
413740,208.0
413858,118.0
414358,500.0
414585,227.0
414787,202.0
415164,377.0
415664,500.0
416029,365.0
416529,500.0
416809,280.0
417175,366.0
417652,477.0
418041,389.0
418070,29.0
418520,450.0
419020,500.0
419290,270.0
419790,500.0
419885,95.0
419917,32.0
420208,291.0
420708,500.0
420724,16.0
421224,500.0
421494,270.0
421840,346.0
422340,500.0
422840,500.0
423340,500.0
423840,500.0
424340,500.0
424840,500.0
425340,500.0
425546,206.0
426046,500.0
426179,133.0
426679,500.0
427179,500.0
427401,222.0
427555,154.0
427666,111.0
428166,500.0
428548,382.0
429048,500.0
429140,92.0
429640,500.0
430140,500.0
430243,103.0
430583,340.0
431083,500.0
431175,92.0
431249,74.0
431349,100.0
431456,107.0
431531,75.0
431587,56.0
431670,83.0
431881,211.0
431910,29.0
432026,116.0
432089,63.0
432173,84.0
432204,31.0
432253,49.0
432285,32.0
432785,500.0
432809,24.0
432828,19.0
432864,36.0
433364,500.0
433477,113.0
433575,98.0
433667,92.0
433747,80.0
433816,69.0
433850,34.0
433953,103.0
434046,93.0
434137,91.0
434637,500.0
434726,89.0
434817,91.0
434936,119.0
435036,100.0
435182,146.0
435682,500.0
435785,103.0
436285,500.0
436785,500.0
437285,500.0
437386,101.0
437532,146.0
437637,105.0
438137,500.0
438637,500.0
439137,500.0
439240,103.0
439740,500.0
439867,127.0
440367,500.0
440479,112.0
440592,113.0
440715,123.0
440836,121.0
440863,27.0
440879,16.0
